WKT,name,description
"POLYGON ((106.8509187 -6.2328076, 106.8508266 -6.233012, 106.8507368 -6.2331853, 106.8507301 -6.2332266, 106.8507073 -6.2333386, 106.8506872 -6.2334439, 106.8506831 -6.2335239, 106.8506764 -6.2337346, 106.850714 -6.2340185, 106.8507743 -6.2342705, 106.8509192 -6.2345091, 106.8511338 -6.2346584, 106.8513135 -6.2347731, 106.8515294 -6.2348811, 106.8519477 -6.2351209, 106.8521006 -6.2352196, 106.852409 -6.2354516, 106.85257 -6.2356675, 106.8526853 -6.2359768, 106.8527094 -6.2363501, 106.8526746 -6.2365128, 106.852468 -6.2371847, 106.8523178 -6.2376113, 106.8522615 -6.2378219, 106.8521301 -6.2384165, 106.8519906 -6.2388565, 106.851835 -6.2394111, 106.8517304 -6.2398803, 106.8518511 -6.2400937, 106.8522266 -6.2409575, 106.8524815 -6.2415495, 106.8526786 -6.2420081, 106.8527068 -6.2421187, 106.8539392 -6.2420454, 106.8538749 -6.2419721, 106.8535637 -6.2416521, 106.8532955 -6.2413108, 106.8530917 -6.2409162, 106.8529629 -6.2402896, 106.8529522 -6.2399483, 106.8529334 -6.2396044, 106.8529736 -6.2393378, 106.8530729 -6.2390311, 106.8532177 -6.2385299, 106.853443 -6.2378739, 106.8535375 -6.2372634, 106.8535804 -6.2367888, 106.8535589 -6.2363995, 106.853516 -6.2357383, 106.8532837 -6.2347014, 106.852884 -6.2347907, 106.8528592 -6.234782, 106.8527808 -6.2346187, 106.8526937 -6.2341108, 106.852571 -6.2335009, 106.8524342 -6.2335129, 106.8523872 -6.2335102, 106.8520949 -6.2334955, 106.8520761 -6.2335089, 106.8517167 -6.2335155, 106.8516845 -6.2335569, 106.8513868 -6.2335382, 106.851317 -6.2335129, 106.8512916 -6.2334595, 106.8512862 -6.2334302, 106.8512701 -6.2333262, 106.8512634 -6.2332782, 106.8512969 -6.2330382, 106.8512258 -6.2330049, 106.8510381 -6.2329076, 106.8509187 -6.2328076))",Tebet Echo Park,
